"speaker","word","target_child_age_months","speech_act","corpus_id","target_child_id","count","total","rel_freq","ppt"
"parent","and",19,"question",32,2627,1,147,0.00680272108843537,6.80272108843537
"parent","and",19,"question",32,2633,4,710,0.00563380281690141,5.63380281690141
"parent","and",19,"question",32,2652,1,105,0.00952380952380952,9.52380952380953
"parent","and",19,"question",32,2655,5,404,0.0123762376237624,12.3762376237624
"parent","and",19,"question",32,2670,10,682,0.0146627565982405,14.6627565982405
"parent","and",19,"question",32,2709,5,556,0.00899280575539568,8.99280575539568
"parent","and",19,"question",33,2732,10,2757,0.00362713093942691,3.62713093942691
"parent","and",19,"question",38,3088,7,1044,0.00670498084291188,6.70498084291188
"parent","and",19,"question",49,3384,2,408,0.00490196078431373,4.90196078431373
"parent","and",19,"question",49,3386,1,639,0.00156494522691706,1.56494522691706
"parent","and",19,"question",51,3748,2,1302,0.00153609831029186,1.53609831029186
"parent","and",19,"question",51,3764,26,2016,0.0128968253968254,12.8968253968254
"parent","and",19,"question",51,3774,42,2544,0.0165094339622642,16.5094339622642
"parent","and",19,"question",51,3789,33,4303,0.00766906809202882,7.66906809202882
"parent","and",19,"question",51,3801,6,1203,0.00498753117206983,4.98753117206983
"parent","and",19,"question",51,3810,18,2098,0.00857959961868446,8.57959961868446
"parent","and",19,"question",55,3972,10,481,0.0207900207900208,20.7900207900208
"parent","and",19,"question",55,4024,16,839,0.0190703218116806,19.0703218116806
"parent","and",19,"question",58,4148,4,374,0.0106951871657754,10.6951871657754
"parent","and",19,"question",62,4681,3,315,0.00952380952380952,9.52380952380953
"parent","and",19,"question",62,4689,1,441,0.00226757369614512,2.26757369614512
"parent","and",19,"question",65,4722,2,365,0.00547945205479452,5.47945205479452
"parent","and",19,"question",65,4726,8,888,0.00900900900900901,9.00900900900901
"parent","and",19,"question",68,5008,1,437,0.0022883295194508,2.2883295194508
"parent","and",19,"question",68,5022,3,660,0.00454545454545455,4.54545454545454
"parent","and",19,"question",68,5042,2,1091,0.00183318056828598,1.83318056828598
"parent","and",19,"question",68,5046,5,1015,0.00492610837438424,4.92610837438424
"parent","and",19,"question",68,5050,9,988,0.00910931174089069,9.10931174089069
"parent","and",19,"question",75,5193,11,1282,0.00858034321372855,8.58034321372855
"parent","and",19,"question",75,5204,1,367,0.00272479564032698,2.72479564032698
"parent","and",19,"question",191,15123,2,445,0.00449438202247191,4.49438202247191
"parent","and",19,"question",191,15129,1,214,0.00467289719626168,4.67289719626168
"parent","and",19,"question",191,15135,1,414,0.00241545893719807,2.41545893719807
"parent","and",19,"question",191,15141,12,995,0.0120603015075377,12.0603015075377
"parent","and",19,"question",191,15154,2,496,0.00403225806451613,4.03225806451613
"parent","and",19,"question",191,15160,2,105,0.019047619047619,19.0476190476191
"parent","and",19,"question",191,15163,6,522,0.0114942528735632,11.4942528735632
"parent","and",19,"question",191,15165,2,375,0.00533333333333333,5.33333333333333
"parent","and",20,"declarative",32,2585,6,372,0.0161290322580645,16.1290322580645
"parent","and",20,"declarative",32,2591,4,537,0.0074487895716946,7.4487895716946
"parent","and",20,"declarative",32,2621,2,458,0.00436681222707424,4.36681222707424
"parent","and",20,"declarative",32,2630,18,1426,0.0126227208976157,12.6227208976157
"parent","and",20,"declarative",32,2636,10,647,0.0154559505409583,15.4559505409583
"parent","and",20,"declarative",32,2639,6,688,0.00872093023255814,8.72093023255814
"parent","and",20,"declarative",32,2645,20,941,0.0212539851222104,21.2539851222104
"parent","and",20,"declarative",32,2648,3,435,0.00689655172413793,6.89655172413793
"parent","and",20,"declarative",32,2664,10,949,0.0105374077976818,10.5374077976818
"parent","and",20,"declarative",32,2667,9,745,0.0120805369127517,12.0805369127517
"parent","and",20,"declarative",32,2673,3,572,0.00524475524475524,5.24475524475525
"parent","and",20,"declarative",32,2676,7,760,0.00921052631578947,9.21052631578947
"parent","and",20,"declarative",32,2679,16,832,0.0192307692307692,19.2307692307692
"parent","and",20,"declarative",32,2682,11,630,0.0174603174603175,17.4603174603175
"parent","and",20,"declarative",32,2688,2,505,0.00396039603960396,3.96039603960396
"parent","and",20,"declarative",32,2691,2,425,0.00470588235294118,4.70588235294118
"parent","and",20,"declarative",32,2697,9,416,0.0216346153846154,21.6346153846154
"parent","and",20,"declarative",32,2700,7,424,0.0165094339622642,16.5094339622642
"parent","and",20,"declarative",32,2703,1,303,0.0033003300330033,3.3003300330033
"parent","and",20,"declarative",32,2706,2,405,0.00493827160493827,4.93827160493827
"parent","and",20,"declarative",32,2712,8,702,0.0113960113960114,11.3960113960114
"parent","and",20,"declarative",38,3088,14,1476,0.00948509485094851,9.48509485094851
"parent","and",20,"declarative",39,3136,4,89,0.0449438202247191,44.9438202247191
"parent","and",20,"declarative",46,3291,109,4912,0.0221905537459283,22.1905537459283
"parent","and",20,"declarative",49,3386,30,2371,0.0126528890763391,12.6528890763391
"parent","and",20,"declarative",49,3395,1,457,0.00218818380743982,2.18818380743982
"parent","and",20,"declarative",51,3748,33,3030,0.0108910891089109,10.8910891089109
"parent","and",20,"declarative",51,3764,111,3884,0.0285787847579815,28.5787847579815
"parent","and",20,"declarative",51,3774,250,8719,0.0286730129602019,28.6730129602019
"parent","and",20,"declarative",51,3789,229,11645,0.019665092314298,19.665092314298
"parent","and",20,"declarative",51,3801,16,1619,0.00988264360716492,9.88264360716492
"parent","and",20,"declarative",51,3810,112,5994,0.0186853520186854,18.6853520186854
"parent","and",20,"declarative",55,3972,2,506,0.00395256916996047,3.95256916996047
"parent","and",20,"declarative",57,4084,16,1202,0.0133111480865225,13.3111480865225
"parent","and",20,"declarative",62,4674,7,562,0.0124555160142349,12.4555160142349
"parent","and",20,"declarative",62,4676,4,352,0.0113636363636364,11.3636363636364
"parent","and",20,"declarative",62,4691,2,378,0.00529100529100529,5.29100529100529
"parent","and",20,"declarative",65,4722,26,1221,0.0212940212940213,21.2940212940213
"parent","and",20,"declarative",65,4726,33,2230,0.0147982062780269,14.7982062780269
"parent","and",20,"declarative",67,4848,1,66,0.0151515151515152,15.1515151515152
"parent","and",20,"declarative",67,4852,2,97,0.0206185567010309,20.6185567010309
"parent","and",20,"declarative",67,4854,5,200,0.025,25
"parent","and",20,"declarative",67,4856,2,135,0.0148148148148148,14.8148148148148
"parent","and",20,"declarative",67,4860,2,189,0.0105820105820106,10.5820105820106
"parent","and",20,"declarative",67,4868,3,111,0.027027027027027,27.027027027027
"parent","and",20,"declarative",67,4870,2,112,0.0178571428571429,17.8571428571429
"parent","and",20,"declarative",67,4872,3,113,0.0265486725663717,26.5486725663717
"parent","and",20,"declarative",67,4874,4,159,0.0251572327044025,25.1572327044025
"parent","and",20,"declarative",67,4878,3,147,0.0204081632653061,20.4081632653061
"parent","and",20,"declarative",67,4883,3,154,0.0194805194805195,19.4805194805195
"parent","and",20,"declarative",67,4885,1,94,0.0106382978723404,10.6382978723404
"parent","and",20,"declarative",67,4892,3,154,0.0194805194805195,19.4805194805195
"parent","and",20,"declarative",67,4898,2,271,0.00738007380073801,7.38007380073801
"parent","and",20,"declarative",67,4900,3,142,0.0211267605633803,21.1267605633803
"parent","and",20,"declarative",68,5006,11,1086,0.0101289134438306,10.1289134438306
"parent","and",20,"declarative",68,5010,13,1462,0.00889192886456908,8.89192886456908
"parent","and",20,"declarative",68,5028,6,732,0.00819672131147541,8.19672131147541
"parent","and",20,"declarative",68,5030,6,1232,0.00487012987012987,4.87012987012987
"parent","and",20,"declarative",68,5032,6,1171,0.00512382578992314,5.12382578992314
"parent","and",20,"declarative",68,5036,10,829,0.0120627261761158,12.0627261761158
"parent","and",20,"declarative",68,5044,5,989,0.00505561172901921,5.05561172901921
"parent","and",20,"declarative",68,5048,3,876,0.00342465753424658,3.42465753424658
"parent","and",20,"declarative",70,5065,4,1264,0.00316455696202532,3.16455696202532
"parent","and",20,"declarative",70,5070,24,1263,0.0190023752969121,19.0023752969121
"parent","and",20,"declarative",75,5193,10,844,0.0118483412322275,11.8483412322275
"parent","and",20,"declarative",75,5204,1,361,0.00277008310249307,2.77008310249307
"parent","and",20,"declarative",78,5231,1,119,0.00840336134453781,8.40336134453782
"parent","and",20,"declarative",184,14387,9,309,0.029126213592233,29.126213592233
"parent","and",20,"declarative",184,14408,7,498,0.0140562248995984,14.0562248995984
"parent","and",20,"declarative",184,14449,8,437,0.0183066361556064,18.3066361556064
"parent","and",20,"declarative",184,14487,4,452,0.00884955752212389,8.84955752212389
"parent","and",20,"declarative",184,14495,3,215,0.013953488372093,13.953488372093
"parent","and",20,"declarative",184,14544,9,724,0.0124309392265193,12.4309392265193
"parent","and",20,"declarative",184,14572,16,920,0.0173913043478261,17.3913043478261
"parent","and",20,"declarative",184,14608,4,377,0.0106100795755968,10.6100795755968
"parent","and",20,"declarative",184,14805,2,210,0.00952380952380952,9.52380952380953
"parent","and",20,"declarative",187,14982,29,2051,0.0141394441735739,14.1394441735739
"parent","and",20,"imperative",32,2591,1,63,0.0158730158730159,15.8730158730159
"parent","and",20,"imperative",32,2630,2,308,0.00649350649350649,6.49350649350649
"parent","and",20,"imperative",32,2688,2,65,0.0307692307692308,30.7692307692308
"parent","and",20,"imperative",32,2697,1,125,0.008,8
"parent","and",20,"imperative",46,3291,1,113,0.00884955752212389,8.84955752212389
"parent","and",20,"imperative",51,3748,1,253,0.00395256916996047,3.95256916996047
"parent","and",20,"imperative",51,3764,8,457,0.0175054704595186,17.5054704595186
"parent","and",20,"imperative",51,3774,5,138,0.036231884057971,36.231884057971
"parent","and",20,"imperative",51,3789,4,225,0.0177777777777778,17.7777777777778
"parent","and",20,"imperative",51,3810,2,101,0.0198019801980198,19.8019801980198
"parent","and",20,"imperative",62,4674,1,141,0.00709219858156028,7.09219858156028
"parent","and",20,"imperative",62,4691,5,270,0.0185185185185185,18.5185185185185
"parent","and",20,"imperative",67,4854,1,63,0.0158730158730159,15.8730158730159
"parent","and",20,"imperative",67,4872,1,41,0.024390243902439,24.390243902439
"parent","and",20,"imperative",67,4880,2,42,0.0476190476190476,47.6190476190476
"parent","and",20,"imperative",68,5028,1,54,0.0185185185185185,18.5185185185185
"parent","and",20,"other",32,2664,1,45,0.0222222222222222,22.2222222222222
"parent","and",20,"other",32,2667,2,34,0.0588235294117647,58.8235294117647
"parent","and",20,"other",32,2679,1,104,0.00961538461538462,9.61538461538462
"parent","and",20,"other",32,2706,1,9,0.111111111111111,111.111111111111
"parent","and",20,"other",32,2712,1,1,1,1000
"parent","and",20,"other",38,3088,4,81,0.0493827160493827,49.3827160493827
"parent","and",20,"other",46,3291,17,216,0.0787037037037037,78.7037037037037
"parent","and",20,"other",51,3748,3,146,0.0205479452054795,20.5479452054795
"parent","and",20,"other",51,3764,17,260,0.0653846153846154,65.3846153846154
"parent","and",20,"other",51,3774,35,550,0.0636363636363636,63.6363636363636
"parent","and",20,"other",51,3789,29,660,0.0439393939393939,43.9393939393939
"parent","and",20,"other",51,3801,8,287,0.0278745644599303,27.8745644599303
"parent","and",20,"other",51,3810,19,985,0.0192893401015228,19.2893401015228
"parent","and",20,"other",62,4676,6,62,0.0967741935483871,96.7741935483871
"parent","and",20,"other",62,4691,7,138,0.0507246376811594,50.7246376811594
"parent","and",20,"other",65,4726,1,18,0.0555555555555556,55.5555555555556
"parent","and",20,"other",67,4854,1,14,0.0714285714285714,71.4285714285714
"parent","and",20,"other",67,4874,1,17,0.0588235294117647,58.8235294117647
"parent","and",20,"other",67,4902,2,4,0.5,500
"parent","and",20,"other",68,5010,1,17,0.0588235294117647,58.8235294117647
"parent","and",20,"other",68,5032,1,36,0.0277777777777778,27.7777777777778
"parent","and",20,"other",184,14544,1,24,0.0416666666666667,41.6666666666667
"parent","and",20,"other",187,14982,3,58,0.0517241379310345,51.7241379310345
"parent","and",20,"question",32,2585,3,467,0.00642398286937901,6.42398286937901
"parent","and",20,"question",32,2591,3,298,0.0100671140939597,10.0671140939597
"parent","and",20,"question",32,2621,4,447,0.00894854586129754,8.94854586129754
"parent","and",20,"question",32,2630,10,1274,0.00784929356357928,7.84929356357928
"parent","and",20,"question",32,2636,1,280,0.00357142857142857,3.57142857142857
"parent","and",20,"question",32,2639,2,422,0.004739336492891,4.739336492891
"parent","and",20,"question",32,2645,4,368,0.0108695652173913,10.8695652173913
"parent","and",20,"question",32,2648,8,460,0.0173913043478261,17.3913043478261
"parent","and",20,"question",32,2664,5,442,0.0113122171945701,11.3122171945701
"parent","and",20,"question",32,2667,8,601,0.0133111480865225,13.3111480865225
"parent","and",20,"question",32,2673,3,485,0.00618556701030928,6.18556701030928
"parent","and",20,"question",32,2676,1,391,0.00255754475703325,2.55754475703325
"parent","and",20,"question",32,2679,1,418,0.00239234449760766,2.39234449760766
"parent","and",20,"question",32,2682,8,563,0.0142095914742451,14.2095914742451
"parent","and",20,"question",32,2688,2,234,0.00854700854700855,8.54700854700855
"parent","and",20,"question",32,2691,3,370,0.00810810810810811,8.10810810810811
"parent","and",20,"question",32,2697,1,351,0.00284900284900285,2.84900284900285
"parent","and",20,"question",32,2700,1,283,0.00353356890459364,3.53356890459364
"parent","and",20,"question",32,2703,4,415,0.00963855421686747,9.63855421686747
"parent","and",20,"question",32,2706,1,386,0.00259067357512953,2.59067357512953
"parent","and",20,"question",32,2712,2,383,0.00522193211488251,5.22193211488251
"parent","and",20,"question",33,2732,4,1654,0.00241837968561064,2.41837968561064
"parent","and",20,"question",38,3088,13,650,0.02,20
"parent","and",20,"question",39,3136,1,31,0.032258064516129,32.258064516129
"parent","and",20,"question",46,3291,40,1435,0.0278745644599303,27.8745644599303
"parent","and",20,"question",49,3386,1,1338,0.000747384155455904,0.747384155455904
"parent","and",20,"question",51,3748,7,1044,0.00670498084291188,6.70498084291188
"parent","and",20,"question",51,3764,16,1315,0.0121673003802281,12.1673003802281
"parent","and",20,"question",51,3774,69,3646,0.0189248491497532,18.9248491497532
"parent","and",20,"question",51,3789,61,4422,0.0137946630483944,13.7946630483944
"parent","and",20,"question",51,3801,12,1608,0.00746268656716418,7.46268656716418
"parent","and",20,"question",51,3810,37,3094,0.0119586296056884,11.9586296056884
"parent","and",20,"question",55,3972,19,603,0.0315091210613599,31.5091210613599
"parent","and",20,"question",57,4084,1,577,0.00173310225303293,1.73310225303293
"parent","and",20,"question",62,4674,2,711,0.00281293952180028,2.81293952180028
"parent","and",20,"question",62,4676,1,333,0.003003003003003,3.003003003003
"parent","and",20,"question",62,4691,13,429,0.0303030303030303,30.3030303030303
"parent","and",20,"question",65,4722,2,513,0.00389863547758285,3.89863547758285
"parent","and",20,"question",65,4726,3,820,0.00365853658536585,3.65853658536585
"parent","and",20,"question",67,4848,1,264,0.00378787878787879,3.78787878787879
"parent","and",20,"question",67,4852,1,102,0.00980392156862745,9.80392156862745
"parent","and",20,"question",67,4854,1,189,0.00529100529100529,5.29100529100529
"parent","and",20,"question",67,4856,2,144,0.0138888888888889,13.8888888888889
"parent","and",20,"question",67,4866,2,137,0.0145985401459854,14.5985401459854
"parent","and",20,"question",67,4868,3,107,0.0280373831775701,28.0373831775701
"parent","and",20,"question",67,4870,1,216,0.00462962962962963,4.62962962962963
"parent","and",20,"question",67,4872,1,124,0.00806451612903226,8.06451612903226
"parent","and",20,"question",67,4874,2,182,0.010989010989011,10.989010989011
"parent","and",20,"question",67,4876,1,174,0.00574712643678161,5.74712643678161
"parent","and",20,"question",67,4878,2,123,0.016260162601626,16.260162601626
"parent","and",20,"question",67,4880,2,116,0.0172413793103448,17.2413793103448
"parent","and",20,"question",67,4883,2,345,0.00579710144927536,5.79710144927536
"parent","and",20,"question",67,4892,1,174,0.00574712643678161,5.74712643678161
"parent","and",20,"question",67,4902,1,210,0.00476190476190476,4.76190476190476
"parent","and",20,"question",68,5006,7,907,0.00771775082690187,7.71775082690187
"parent","and",20,"question",68,5010,6,1028,0.00583657587548638,5.83657587548638
"parent","and",20,"question",68,5028,4,1017,0.00393313667649951,3.93313667649951
"parent","and",20,"question",68,5044,2,678,0.00294985250737463,2.94985250737463
"parent","and",20,"question",68,5048,3,1055,0.0028436018957346,2.8436018957346
"parent","and",20,"question",75,5193,1,256,0.00390625,3.90625
"parent","and",20,"question",75,5204,2,241,0.00829875518672199,8.29875518672199
"parent","and",20,"question",78,5231,3,54,0.0555555555555556,55.5555555555556
"parent","and",20,"question",184,14487,2,148,0.0135135135135135,13.5135135135135
"parent","and",20,"question",184,14544,2,383,0.00522193211488251,5.22193211488251
"parent","and",20,"question",184,14572,3,295,0.0101694915254237,10.1694915254237
"parent","and",20,"question",184,14608,1,80,0.0125,12.5
"parent","and",20,"question",187,14982,9,1308,0.00688073394495413,6.88073394495413
"parent","and",21,"declarative",32,2642,3,340,0.00882352941176471,8.82352941176471
"parent","and",21,"declarative",32,2658,12,614,0.0195439739413681,19.5439739413681
"parent","and",21,"declarative",33,2732,3,382,0.00785340314136126,7.85340314136126
"parent","and",21,"declarative",38,3088,46,4741,0.00970259438936933,9.70259438936933
"parent","and",21,"declarative",39,3136,1,93,0.010752688172043,10.752688172043
"parent","and",21,"declarative",46,3291,120,6927,0.0173235166738848,17.3235166738848
"parent","and",21,"declarative",49,3384,3,943,0.0031813361611877,3.1813361611877
"parent","and",21,"declarative",49,3386,19,1446,0.0131396957123098,13.1396957123098
"parent","and",21,"declarative",49,3395,3,564,0.00531914893617021,5.31914893617021
"parent","and",21,"declarative",51,3748,67,3724,0.0179914070891515,17.9914070891515
"parent","and",21,"declarative",51,3764,80,3337,0.0239736290080911,23.9736290080911
"parent","and",21,"declarative",51,3774,135,5798,0.0232838909968955,23.2838909968955
"parent","and",21,"declarative",51,3789,196,11297,0.0173497388687262,17.3497388687262
"parent","and",21,"declarative",51,3801,29,1648,0.0175970873786408,17.5970873786408
"parent","and",21,"declarative",51,3810,76,3810,0.0199475065616798,19.9475065616798
"parent","and",21,"declarative",57,4084,2,150,0.0133333333333333,13.3333333333333
"parent","and",21,"declarative",58,4121,1,263,0.00380228136882129,3.80228136882129
"parent","and",21,"declarative",62,4681,1,438,0.00228310502283105,2.28310502283105
"parent","and",21,"declarative",62,4684,1,585,0.00170940170940171,1.70940170940171
"parent","and",21,"declarative",64,4709,121,6716,0.0180166765932102,18.0166765932102
"parent","and",21,"declarative",65,4722,32,1365,0.0234432234432234,23.4432234432234
"parent","and",21,"declarative",65,4726,24,2249,0.0106714095153402,10.6714095153401
"parent","and",21,"declarative",68,5014,15,985,0.0152284263959391,15.2284263959391
"parent","and",21,"declarative",68,5016,7,953,0.00734522560335782,7.34522560335782
"parent","and",21,"declarative",68,5018,47,1905,0.0246719160104987,24.6719160104987
"parent","and",21,"declarative",68,5034,20,1136,0.0176056338028169,17.6056338028169
"parent","and",21,"declarative",68,5038,10,996,0.0100401606425703,10.0401606425703
"parent","and",21,"declarative",68,5040,32,1693,0.0189013585351447,18.9013585351447
"parent","and",21,"declarative",75,5193,30,1453,0.0206469373709566,20.6469373709566
"parent","and",21,"declarative",78,5234,1,204,0.00490196078431373,4.90196078431373
"parent","and",21,"declarative",78,5241,3,440,0.00681818181818182,6.81818181818182
"parent","and",21,"declarative",184,14422,17,467,0.0364025695931477,36.4025695931477
"parent","and",21,"declarative",184,14432,2,233,0.00858369098712446,8.58369098712446
"parent","and",21,"declarative",184,14457,10,600,0.0166666666666667,16.6666666666667
"parent","and",21,"declarative",184,14506,9,458,0.0196506550218341,19.6506550218341
"parent","and",21,"declarative",184,14520,2,231,0.00865800865800866,8.65800865800866
"parent","and",21,"declarative",184,14532,16,705,0.0226950354609929,22.6950354609929
"parent","and",21,"declarative",184,14555,6,536,0.0111940298507463,11.1940298507463
"parent","and",21,"declarative",184,14579,5,215,0.0232558139534884,23.2558139534884
"parent","and",21,"declarative",184,14592,4,199,0.0201005025125628,20.1005025125628
"parent","and",21,"declarative",184,14616,2,108,0.0185185185185185,18.5185185185185
"parent","and",21,"declarative",184,14658,3,92,0.0326086956521739,32.6086956521739
"parent","and",21,"declarative",184,14671,1,134,0.00746268656716418,7.46268656716418
"parent","and",21,"declarative",184,14687,1,101,0.0099009900990099,9.9009900990099
"parent","and",21,"declarative",184,14698,1,98,0.0102040816326531,10.2040816326531
"parent","and",21,"declarative",184,14734,1,26,0.0384615384615385,38.4615384615385
"parent","and",21,"declarative",184,14748,1,141,0.00709219858156028,7.09219858156028
"parent","and",21,"declarative",184,14775,4,172,0.0232558139534884,23.2558139534884
"parent","and",21,"declarative",184,14784,1,251,0.00398406374501992,3.98406374501992
"parent","and",21,"declarative",184,14795,6,218,0.0275229357798165,27.5229357798165
"parent","and",21,"declarative",187,14982,114,8333,0.0136805472218889,13.6805472218889
"parent","and",21,"declarative",190,15110,3,213,0.0140845070422535,14.0845070422535
"parent","and",21,"imperative",32,2658,3,145,0.0206896551724138,20.6896551724138
"parent","and",21,"imperative",46,3291,4,165,0.0242424242424242,24.2424242424242
"parent","and",21,"imperative",51,3764,11,870,0.0126436781609195,12.6436781609195
"parent","and",21,"imperative",51,3789,3,245,0.0122448979591837,12.2448979591837
"parent","and",21,"imperative",51,3801,4,95,0.0421052631578947,42.1052631578947
"parent","and",21,"imperative",51,3810,3,113,0.0265486725663717,26.5486725663717
"parent","and",21,"imperative",62,4681,2,239,0.00836820083682008,8.36820083682008
"parent","and",21,"imperative",62,4684,2,223,0.00896860986547085,8.96860986547085
"parent","and",21,"imperative",68,5018,1,81,0.0123456790123457,12.3456790123457
"parent","and",21,"other",32,2658,1,10,0.1,100
"parent","and",21,"other",38,3088,2,139,0.0143884892086331,14.3884892086331
"parent","and",21,"other",39,3136,2,23,0.0869565217391304,86.9565217391304
"parent","and",21,"other",46,3291,21,696,0.0301724137931034,30.1724137931034
"parent","and",21,"other",51,3748,5,295,0.0169491525423729,16.9491525423729
"parent","and",21,"other",51,3764,27,499,0.0541082164328657,54.1082164328657
"parent","and",21,"other",51,3774,26,633,0.0410742496050553,41.0742496050553
"parent","and",21,"other",51,3789,86,2062,0.0417070805043647,41.7070805043647
"parent","and",21,"other",51,3801,7,208,0.0336538461538462,33.6538461538462
"parent","and",21,"other",51,3810,11,897,0.012263099219621,12.263099219621
"parent","and",21,"other",62,4681,4,57,0.0701754385964912,70.1754385964912
"parent","and",21,"other",62,4684,4,105,0.0380952380952381,38.0952380952381
"parent","and",21,"other",64,4709,19,329,0.0577507598784195,57.7507598784195
"parent","and",21,"other",65,4722,2,58,0.0344827586206897,34.4827586206897
"parent","and",21,"other",68,5016,1,24,0.0416666666666667,41.6666666666667
"parent","and",21,"other",68,5018,1,51,0.0196078431372549,19.6078431372549
"parent","and",21,"other",68,5034,1,24,0.0416666666666667,41.6666666666667
"parent","and",21,"other",68,5040,2,30,0.0666666666666667,66.6666666666667
"parent","and",21,"other",182,14375,20,836,0.0239234449760766,23.9234449760766
"parent","and",21,"other",184,14671,1,14,0.0714285714285714,71.4285714285714
"parent","and",21,"other",187,14982,4,114,0.0350877192982456,35.0877192982456
"parent","and",21,"question",32,2642,11,1005,0.0109452736318408,10.9452736318408
"parent","and",21,"question",32,2658,1,414,0.00241545893719807,2.41545893719807
"parent","and",21,"question",33,2732,2,914,0.00218818380743982,2.18818380743982
"parent","and",21,"question",38,3088,17,2366,0.00718512256973795,7.18512256973795
"parent","and",21,"question",46,3291,44,2016,0.0218253968253968,21.8253968253968
"parent","and",21,"question",49,3386,4,911,0.00439077936333699,4.39077936333699
"parent","and",21,"question",51,3748,4,1523,0.00262639527248851,2.62639527248851
"parent","and",21,"question",51,3764,14,1630,0.00858895705521472,8.58895705521472
"parent","and",21,"question",51,3774,63,3516,0.0179180887372014,17.9180887372014
"parent","and",21,"question",51,3789,43,4347,0.00989187945709685,9.89187945709685
"parent","and",21,"question",51,3801,20,1717,0.011648223645894,11.648223645894
"parent","and",21,"question",51,3810,21,2085,0.0100719424460432,10.0719424460432
"parent","and",21,"question",57,4084,1,45,0.0222222222222222,22.2222222222222
"parent","and",21,"question",62,4681,5,594,0.00841750841750842,8.41750841750842
"parent","and",21,"question",62,4684,7,1168,0.00599315068493151,5.99315068493151
"parent","and",21,"question",64,4709,47,4308,0.0109099350046425,10.9099350046425
"parent","and",21,"question",65,4722,2,666,0.003003003003003,3.003003003003
"parent","and",21,"question",65,4726,3,856,0.00350467289719626,3.50467289719626
"parent","and",21,"question",68,5014,10,1409,0.007097232079489,7.097232079489
"parent","and",21,"question",68,5016,5,848,0.00589622641509434,5.89622641509434
"parent","and",21,"question",68,5018,4,920,0.00434782608695652,4.34782608695652
"parent","and",21,"question",68,5034,1,383,0.00261096605744125,2.61096605744125
"parent","and",21,"question",68,5038,6,890,0.00674157303370787,6.74157303370787
"parent","and",21,"question",68,5040,7,838,0.00835322195704057,8.35322195704057
"parent","and",21,"question",75,5193,2,541,0.00369685767097967,3.69685767097967
"parent","and",21,"question",75,5204,1,277,0.0036101083032491,3.6101083032491
"parent","and",21,"question",78,5241,1,494,0.00202429149797571,2.02429149797571
"parent","and",21,"question",184,14422,2,173,0.0115606936416185,11.5606936416185
"parent","and",21,"question",184,14432,1,126,0.00793650793650794,7.93650793650794
"parent","and",21,"question",184,14506,1,79,0.0126582278481013,12.6582278481013
"parent","and",21,"question",184,14592,2,90,0.0222222222222222,22.2222222222222
"parent","and",21,"question",184,14646,3,37,0.0810810810810811,81.0810810810811
"parent","and",21,"question",184,14658,2,53,0.0377358490566038,37.7358490566038
"parent","and",21,"question",184,14671,2,35,0.0571428571428571,57.1428571428571
"parent","and",21,"question",187,14982,45,4704,0.00956632653061225,9.56632653061225
"parent","and",22,"declarative",33,2727,16,1153,0.0138768430182134,13.8768430182134
"parent","and",22,"declarative",38,3088,18,1652,0.0108958837772397,10.8958837772397
"parent","and",22,"declarative",39,3136,46,1653,0.0278281911675741,27.8281911675741
"parent","and",22,"declarative",46,3291,203,11597,0.0175045270328533,17.5045270328533
"parent","and",22,"declarative",49,3384,6,834,0.00719424460431655,7.19424460431655
"parent","and",22,"declarative",49,3386,19,1822,0.0104281009879254,10.4281009879254
"parent","and",22,"declarative",49,3395,1,521,0.00191938579654511,1.91938579654511
"parent","and",22,"declarative",51,3748,45,4277,0.0105213935001169,10.5213935001169
"parent","and",22,"declarative",51,3764,101,4808,0.0210066555740433,21.0066555740433
"parent","and",22,"declarative",51,3774,189,5598,0.0337620578778135,33.7620578778135
"parent","and",22,"declarative",51,3789,264,13043,0.0202407421605459,20.2407421605459
"parent","and",22,"declarative",51,3801,52,2556,0.0203442879499218,20.3442879499217
"parent","and",22,"declarative",51,3810,42,2299,0.0182688125271857,18.2688125271857
"parent","and",22,"declarative",57,4084,34,4897,0.00694302634265877,6.94302634265877
"parent","and",22,"declarative",62,4676,12,686,0.0174927113702624,17.4927113702624
"parent","and",22,"declarative",62,4678,11,398,0.0276381909547739,27.6381909547739
"parent","and",22,"declarative",62,4689,2,188,0.0106382978723404,10.6382978723404
"parent","and",22,"declarative",62,4691,3,403,0.00744416873449132,7.44416873449132
"parent","and",22,"declarative",64,4709,15,1554,0.00965250965250965,9.65250965250965
"parent","and",22,"declarative",65,4717,25,2363,0.0105797714769361,10.5797714769361
"parent","and",22,"declarative",65,4722,21,1197,0.0175438596491228,17.5438596491228
"parent","and",22,"declarative",65,4726,34,2598,0.0130869899923018,13.0869899923018
"parent","and",22,"declarative",68,5052,3,410,0.00731707317073171,7.31707317073171
"parent","and",22,"declarative",75,5193,37,3098,0.0119431891542931,11.9431891542931
"parent","and",22,"declarative",75,5204,1,539,0.00185528756957328,1.85528756957328
"parent","and",22,"declarative",78,5234,7,339,0.0206489675516224,20.6489675516224
"parent","and",22,"declarative",78,5241,1,120,0.00833333333333333,8.33333333333333
"parent","and",22,"declarative",187,14970,29,3157,0.00918593601520431,9.18593601520431
"parent","and",22,"declarative",187,14982,19,1829,0.010388190267906,10.388190267906
